latitude,longitude
30.63265306,-99.44966443
30.63265306,-99.05369128
30.63265306,-98.65771812
30.63265306,-98.26174497
30.63265306,-97.86577181
30.63265306,-97.46979866
30.63265306,-97.0738255
30.63265306,-96.67785235
30.63265306,-96.28187919
30.63265306,-95.88590604
30.63265306,-95.48993289
30.63265306,-95.09395973
30.63265306,-94.69798658
30.63265306,-94.30201342
30.63265306,-93.90604027
30.63265306,-93.51006711
30.63265306,-93.11409396
30.63265306,-92.71812081
30.63265306,-92.32214765
30.63265306,-91.9261745
30.63265306,-91.53020134
30.63265306,-91.13422819
30.63265306,-90.73825503
30.63265306,-90.34228188
30.63265306,-89.94630872
30.63265306,-89.55033557
30.63265306,-89.15436242
30.63265306,-88.75838926
30.63265306,-88.36241611
30.63265306,-87.96644295
30.63265306,-87.5704698
30.63265306,-87.17449664
30.63265306,-86.77852349
30.63265306,-86.38255034
30.63265306,-85.98657718
30.63265306,-85.59060403
30.63265306,-85.19463087
30.63265306,-84.79865772
30.63265306,-84.40268456
30.63265306,-84.00671141
30.63265306,-83.61073826
30.63265306,-83.2147651
30.63265306,-82.81879195
30.63265306,-82.42281879
30.63265306,-82.02684564
30.63265306,-81.63087248
30.63265306,-81.23489933
30.63265306,-80.83892617
30.63265306,-80.44295302
30.63265306,-80.04697987
30.63265306,-79.65100671
30.63265306,-79.25503356
30.63265306,-78.8590604
30.63265306,-78.46308725
30.63265306,-78.06711409
30.63265306,-77.67114094
30.63265306,-77.27516779
30.63265306,-76.87919463
30.63265306,-76.48322148
30.63265306,-76.08724832
30.63265306,-75.69127517
30.63265306,-75.29530201
30.63265306,-74.89932886
30.63265306,-74.5033557
30.63265306,-74.10738255
30.63265306,-73.7114094
30.63265306,-73.31543624
30.63265306,-72.91946309
30.63265306,-72.52348993
30.63265306,-72.12751678
30.63265306,-71.73154362
30.63265306,-71.33557047
30.63265306,-70.93959732
30.63265306,-70.54362416
30.63265306,-70.14765101
30.63265306,-69.75167785
30.63265306,-69.3557047
30.63265306,-68.95973154
30.63265306,-68.56375839
30.63265306,-68.16778523
30.63265306,-67.77181208
30.63265306,-67.37583893
30.63265306,-66.97986577
30.63265306,-66.58389262
30.63265306,-66.18791946
30.63265306,-65.79194631
30.63265306,-65.39597315
30.63265306,-65
31.10204082,-124
31.10204082,-123.6040268
31.10204082,-123.2080537
31.10204082,-122.8120805
31.10204082,-122.4161074
31.10204082,-122.0201342
31.10204082,-121.6241611
31.10204082,-121.2281879
31.10204082,-120.8322148
31.10204082,-120.4362416
31.10204082,-120.0402685
31.10204082,-119.6442953
31.10204082,-119.2483221
31.10204082,-118.852349
31.10204082,-118.4563758
31.10204082,-118.0604027
31.10204082,-117.6644295
31.10204082,-117.2684564
31.10204082,-116.8724832
31.10204082,-116.4765101
31.10204082,-116.0805369
31.10204082,-115.6845638
31.10204082,-115.2885906
31.10204082,-114.8926174
31.10204082,-114.4966443
31.10204082,-114.1006711
31.10204082,-113.704698
31.10204082,-113.3087248
31.10204082,-112.9127517
31.10204082,-112.5167785
31.10204082,-112.1208054
31.10204082,-111.7248322
31.10204082,-111.3288591
31.10204082,-110.9328859
31.10204082,-110.5369128
31.10204082,-110.1409396
31.10204082,-109.7449664
31.10204082,-109.3489933
31.10204082,-108.9530201
31.10204082,-108.557047
31.10204082,-108.1610738
31.10204082,-107.7651007
31.10204082,-107.3691275
31.10204082,-106.9731544
31.10204082,-106.5771812
31.10204082,-106.1812081
31.10204082,-105.7852349
31.10204082,-105.3892617
31.10204082,-104.9932886
31.10204082,-104.5973154
31.10204082,-104.2013423
31.10204082,-103.8053691
31.10204082,-103.409396
31.10204082,-103.0134228
31.10204082,-102.6174497
31.10204082,-102.2214765
31.10204082,-101.8255034
31.10204082,-101.4295302
31.10204082,-101.033557
31.10204082,-100.6375839
31.10204082,-100.2416107
31.10204082,-99.84563758
31.10204082,-99.44966443
31.10204082,-99.05369128
31.10204082,-98.65771812
31.10204082,-98.26174497
31.10204082,-97.86577181
31.10204082,-97.46979866
31.10204082,-97.0738255
31.10204082,-96.67785235
31.10204082,-96.28187919
31.10204082,-95.88590604
31.10204082,-95.48993289
31.10204082,-95.09395973
31.10204082,-94.69798658
31.10204082,-94.30201342
31.10204082,-93.90604027
31.10204082,-93.51006711
31.10204082,-93.11409396
31.10204082,-92.71812081
31.10204082,-92.32214765
31.10204082,-91.9261745
31.10204082,-91.53020134
31.10204082,-91.13422819
31.10204082,-90.73825503
31.10204082,-90.34228188
31.10204082,-89.94630872
31.10204082,-89.55033557
31.10204082,-89.15436242
31.10204082,-88.75838926
31.10204082,-88.36241611
31.10204082,-87.96644295
31.10204082,-87.5704698
31.10204082,-87.17449664
31.10204082,-86.77852349
31.10204082,-86.38255034
31.10204082,-85.98657718
31.10204082,-85.59060403
31.10204082,-85.19463087
31.10204082,-84.79865772
31.10204082,-84.40268456
31.10204082,-84.00671141
31.10204082,-83.61073826
31.10204082,-83.2147651
31.10204082,-82.81879195
31.10204082,-82.42281879
31.10204082,-82.02684564
31.10204082,-81.63087248
31.10204082,-81.23489933
31.10204082,-80.83892617
31.10204082,-80.44295302
31.10204082,-80.04697987
31.10204082,-79.65100671
31.10204082,-79.25503356
31.10204082,-78.8590604
31.10204082,-78.46308725
31.10204082,-78.06711409
31.10204082,-77.67114094
31.10204082,-77.27516779
31.10204082,-76.87919463
31.10204082,-76.48322148
31.10204082,-76.08724832
31.10204082,-75.69127517
31.10204082,-75.29530201
31.10204082,-74.89932886
31.10204082,-74.5033557
31.10204082,-74.10738255
31.10204082,-73.7114094
31.10204082,-73.31543624
31.10204082,-72.91946309
31.10204082,-72.52348993
31.10204082,-72.12751678
31.10204082,-71.73154362
31.10204082,-71.33557047
31.10204082,-70.93959732
31.10204082,-70.54362416
31.10204082,-70.14765101
31.10204082,-69.75167785
31.10204082,-69.3557047
31.10204082,-68.95973154
31.10204082,-68.56375839
31.10204082,-68.16778523
31.10204082,-67.77181208
31.10204082,-67.37583893
31.10204082,-66.97986577
31.10204082,-66.58389262
31.10204082,-66.18791946
31.10204082,-65.79194631
31.10204082,-65.39597315
31.10204082,-65
31.57142857,-124
31.57142857,-123.6040268
31.57142857,-123.2080537
31.57142857,-122.8120805
31.57142857,-122.4161074
31.57142857,-122.0201342
31.57142857,-121.6241611
31.57142857,-121.2281879
31.57142857,-120.8322148
31.57142857,-120.4362416
31.57142857,-120.0402685
31.57142857,-119.6442953
31.57142857,-119.2483221
31.57142857,-118.852349
31.57142857,-118.4563758
31.57142857,-118.0604027
31.57142857,-117.6644295
31.57142857,-117.2684564
31.57142857,-116.8724832
31.57142857,-116.4765101
31.57142857,-116.0805369
31.57142857,-115.6845638
31.57142857,-115.2885906
31.57142857,-114.8926174
31.57142857,-114.4966443
31.57142857,-114.1006711
31.57142857,-113.704698
31.57142857,-113.3087248
31.57142857,-112.9127517
31.57142857,-112.5167785
31.57142857,-112.1208054
31.57142857,-111.7248322
31.57142857,-111.3288591
31.57142857,-110.9328859
31.57142857,-110.5369128
31.57142857,-110.1409396
31.57142857,-109.7449664
31.57142857,-109.3489933
31.57142857,-108.9530201
31.57142857,-108.557047
31.57142857,-108.1610738
31.57142857,-107.7651007
31.57142857,-107.3691275
31.57142857,-106.9731544
31.57142857,-106.5771812
31.57142857,-106.1812081
31.57142857,-105.7852349
31.57142857,-105.3892617
31.57142857,-104.9932886
31.57142857,-104.5973154
31.57142857,-104.2013423
31.57142857,-103.8053691
31.57142857,-103.409396
31.57142857,-103.0134228
31.57142857,-102.6174497
31.57142857,-102.2214765
31.57142857,-101.8255034
31.57142857,-101.4295302
31.57142857,-101.033557
31.57142857,-100.6375839
31.57142857,-100.2416107
31.57142857,-99.84563758
31.57142857,-99.44966443
31.57142857,-99.05369128
31.57142857,-98.65771812
31.57142857,-98.26174497
31.57142857,-97.86577181
31.57142857,-97.46979866
31.57142857,-97.0738255
31.57142857,-96.67785235
31.57142857,-96.28187919
31.57142857,-95.88590604
31.57142857,-95.48993289
31.57142857,-95.09395973
31.57142857,-94.69798658
31.57142857,-94.30201342
31.57142857,-93.90604027
31.57142857,-93.51006711
31.57142857,-93.11409396
31.57142857,-92.71812081
31.57142857,-92.32214765
31.57142857,-91.9261745
31.57142857,-91.53020134
31.57142857,-91.13422819
31.57142857,-90.73825503
31.57142857,-90.34228188
31.57142857,-89.94630872
31.57142857,-89.55033557
31.57142857,-89.15436242
31.57142857,-88.75838926
31.57142857,-88.36241611
31.57142857,-87.96644295
31.57142857,-87.5704698
31.57142857,-87.17449664
31.57142857,-86.77852349
31.57142857,-86.38255034
31.57142857,-85.98657718
31.57142857,-85.59060403
31.57142857,-85.19463087
31.57142857,-84.79865772
31.57142857,-84.40268456
31.57142857,-84.00671141
31.57142857,-83.61073826
31.57142857,-83.2147651
31.57142857,-82.81879195
31.57142857,-82.42281879
31.57142857,-82.02684564
31.57142857,-81.63087248
31.57142857,-81.23489933
31.57142857,-80.83892617
31.57142857,-80.44295302
31.57142857,-80.04697987
31.57142857,-79.65100671
31.57142857,-79.25503356
31.57142857,-78.8590604
31.57142857,-78.46308725
31.57142857,-78.06711409
31.57142857,-77.67114094
31.57142857,-77.27516779
31.57142857,-76.87919463
31.57142857,-76.48322148
31.57142857,-76.08724832
31.57142857,-75.69127517
31.57142857,-75.29530201
31.57142857,-74.89932886
31.57142857,-74.5033557
31.57142857,-74.10738255
31.57142857,-73.7114094
31.57142857,-73.31543624
31.57142857,-72.91946309
31.57142857,-72.52348993
31.57142857,-72.12751678
31.57142857,-71.73154362
31.57142857,-71.33557047
31.57142857,-70.93959732
31.57142857,-70.54362416
31.57142857,-70.14765101
31.57142857,-69.75167785
31.57142857,-69.3557047
31.57142857,-68.95973154
31.57142857,-68.56375839
31.57142857,-68.16778523
31.57142857,-67.77181208
31.57142857,-67.37583893
31.57142857,-66.97986577
31.57142857,-66.58389262
31.57142857,-66.18791946
31.57142857,-65.79194631
31.57142857,-65.39597315
31.57142857,-65
32.04081633,-124
32.04081633,-123.6040268
32.04081633,-123.2080537
32.04081633,-122.8120805
32.04081633,-122.4161074
32.04081633,-122.0201342
32.04081633,-121.6241611
32.04081633,-121.2281879
32.04081633,-120.8322148
32.04081633,-120.4362416
32.04081633,-120.0402685
32.04081633,-119.6442953
32.04081633,-119.2483221
32.04081633,-118.852349
32.04081633,-118.4563758
32.04081633,-118.0604027
32.04081633,-117.6644295
32.04081633,-117.2684564
32.04081633,-116.8724832
32.04081633,-116.4765101
32.04081633,-116.0805369
32.04081633,-115.6845638
32.04081633,-115.2885906
32.04081633,-114.8926174
32.04081633,-114.4966443
32.04081633,-114.1006711
32.04081633,-113.704698
32.04081633,-113.3087248
32.04081633,-112.9127517
32.04081633,-112.5167785
32.04081633,-112.1208054
32.04081633,-111.7248322
32.04081633,-111.3288591
32.04081633,-110.9328859
32.04081633,-110.5369128
32.04081633,-110.1409396
32.04081633,-109.7449664
32.04081633,-109.3489933
32.04081633,-108.9530201
32.04081633,-108.557047
32.04081633,-108.1610738
32.04081633,-107.7651007
32.04081633,-107.3691275
32.04081633,-106.9731544
32.04081633,-106.5771812
32.04081633,-106.1812081
32.04081633,-105.7852349
32.04081633,-105.3892617
32.04081633,-104.9932886
32.04081633,-104.5973154
32.04081633,-104.2013423
32.04081633,-103.8053691
32.04081633,-103.409396
32.04081633,-103.0134228
32.04081633,-102.6174497
32.04081633,-102.2214765
32.04081633,-101.8255034
32.04081633,-101.4295302
32.04081633,-101.033557
32.04081633,-100.6375839
32.04081633,-100.2416107
32.04081633,-99.84563758
32.04081633,-99.44966443
32.04081633,-99.05369128
32.04081633,-98.65771812
32.04081633,-98.26174497
32.04081633,-97.86577181
32.04081633,-97.46979866
32.04081633,-97.0738255
32.04081633,-96.67785235
32.04081633,-96.28187919
32.04081633,-95.88590604
32.04081633,-95.48993289
32.04081633,-95.09395973
32.04081633,-94.69798658
32.04081633,-94.30201342
32.04081633,-93.90604027
32.04081633,-93.51006711
32.04081633,-93.11409396
32.04081633,-92.71812081
32.04081633,-92.32214765
32.04081633,-91.9261745
32.04081633,-91.53020134
32.04081633,-91.13422819
32.04081633,-90.73825503
32.04081633,-90.34228188
32.04081633,-89.94630872
32.04081633,-89.55033557
32.04081633,-89.15436242
32.04081633,-88.75838926
32.04081633,-88.36241611
32.04081633,-87.96644295
32.04081633,-87.5704698
32.04081633,-87.17449664
32.04081633,-86.77852349
32.04081633,-86.38255034
32.04081633,-85.98657718
32.04081633,-85.59060403
32.04081633,-85.19463087
32.04081633,-84.79865772
32.04081633,-84.40268456
32.04081633,-84.00671141
32.04081633,-83.61073826
32.04081633,-83.2147651
32.04081633,-82.81879195
32.04081633,-82.42281879
32.04081633,-82.02684564
32.04081633,-81.63087248
32.04081633,-81.23489933
32.04081633,-80.83892617
32.04081633,-80.44295302
32.04081633,-80.04697987
32.04081633,-79.65100671
32.04081633,-79.25503356
32.04081633,-78.8590604
32.04081633,-78.46308725
32.04081633,-78.06711409
32.04081633,-77.67114094
32.04081633,-77.27516779
32.04081633,-76.87919463
32.04081633,-76.48322148
32.04081633,-76.08724832
32.04081633,-75.69127517
32.04081633,-75.29530201
32.04081633,-74.89932886
32.04081633,-74.5033557
32.04081633,-74.10738255
32.04081633,-73.7114094
32.04081633,-73.31543624
32.04081633,-72.91946309
32.04081633,-72.52348993
32.04081633,-72.12751678
32.04081633,-71.73154362
32.04081633,-71.33557047
32.04081633,-70.93959732
32.04081633,-70.54362416
32.04081633,-70.14765101
32.04081633,-69.75167785
32.04081633,-69.3557047
32.04081633,-68.95973154
32.04081633,-68.56375839
32.04081633,-68.16778523
32.04081633,-67.77181208
32.04081633,-67.37583893
32.04081633,-66.97986577
32.04081633,-66.58389262
32.04081633,-66.18791946
32.04081633,-65.79194631
32.04081633,-65.39597315
32.04081633,-65
32.51020408,-124
32.51020408,-123.6040268
32.51020408,-123.2080537
32.51020408,-122.8120805
32.51020408,-122.4161074
32.51020408,-122.0201342
32.51020408,-121.6241611
32.51020408,-121.2281879
32.51020408,-120.8322148
32.51020408,-120.4362416
32.51020408,-120.0402685
32.51020408,-119.6442953
32.51020408,-119.2483221
32.51020408,-118.852349
32.51020408,-118.4563758
32.51020408,-118.0604027
32.51020408,-117.6644295
32.51020408,-117.2684564
32.51020408,-116.8724832
32.51020408,-116.4765101
32.51020408,-116.0805369
32.51020408,-115.6845638
32.51020408,-115.2885906
32.51020408,-114.8926174
32.51020408,-114.4966443
32.51020408,-114.1006711
32.51020408,-113.704698
32.51020408,-113.3087248
32.51020408,-112.9127517
32.51020408,-112.5167785
32.51020408,-112.1208054
32.51020408,-111.7248322
32.51020408,-111.3288591
32.51020408,-110.9328859
32.51020408,-110.5369128
32.51020408,-110.1409396
32.51020408,-109.7449664
32.51020408,-109.3489933
32.51020408,-108.9530201
32.51020408,-108.557047
32.51020408,-108.1610738
32.51020408,-107.7651007
32.51020408,-107.3691275
32.51020408,-106.9731544
32.51020408,-106.5771812
32.51020408,-106.1812081
32.51020408,-105.7852349
32.51020408,-105.3892617
32.51020408,-104.9932886
32.51020408,-104.5973154
32.51020408,-104.2013423
32.51020408,-103.8053691
32.51020408,-103.409396
32.51020408,-103.0134228
32.51020408,-102.6174497
32.51020408,-102.2214765
32.51020408,-101.8255034
32.51020408,-101.4295302
32.51020408,-101.033557
32.51020408,-100.6375839
32.51020408,-100.2416107
32.51020408,-99.84563758
32.51020408,-99.44966443
32.51020408,-99.05369128
32.51020408,-98.65771812
32.51020408,-98.26174497
32.51020408,-97.86577181
32.51020408,-97.46979866
32.51020408,-97.0738255
32.51020408,-96.67785235
32.51020408,-96.28187919
32.51020408,-95.88590604
32.51020408,-95.48993289
32.51020408,-95.09395973
32.51020408,-94.69798658
32.51020408,-94.30201342
32.51020408,-93.90604027
32.51020408,-93.51006711
32.51020408,-93.11409396
32.51020408,-92.71812081
32.51020408,-92.32214765
32.51020408,-91.9261745
32.51020408,-91.53020134
32.51020408,-91.13422819
32.51020408,-90.73825503
32.51020408,-90.34228188
32.51020408,-89.94630872
32.51020408,-89.55033557
32.51020408,-89.15436242
32.51020408,-88.75838926
32.51020408,-88.36241611
32.51020408,-87.96644295
32.51020408,-87.5704698
32.51020408,-87.17449664
32.51020408,-86.77852349
32.51020408,-86.38255034
32.51020408,-85.98657718
32.51020408,-85.59060403
32.51020408,-85.19463087
32.51020408,-84.79865772
32.51020408,-84.40268456
32.51020408,-84.00671141
32.51020408,-83.61073826
32.51020408,-83.2147651
32.51020408,-82.81879195
32.51020408,-82.42281879
32.51020408,-82.02684564
32.51020408,-81.63087248
32.51020408,-81.23489933
32.51020408,-80.83892617
32.51020408,-80.44295302
32.51020408,-80.04697987
32.51020408,-79.65100671
32.51020408,-79.25503356
32.51020408,-78.8590604
32.51020408,-78.46308725
32.51020408,-78.06711409
32.51020408,-77.67114094
32.51020408,-77.27516779
32.51020408,-76.87919463
32.51020408,-76.48322148
32.51020408,-76.08724832
32.51020408,-75.69127517
32.51020408,-75.29530201
32.51020408,-74.89932886
32.51020408,-74.5033557
32.51020408,-74.10738255
32.51020408,-73.7114094
32.51020408,-73.31543624
32.51020408,-72.91946309
32.51020408,-72.52348993
32.51020408,-72.12751678
32.51020408,-71.73154362
32.51020408,-71.33557047
32.51020408,-70.93959732
32.51020408,-70.54362416
32.51020408,-70.14765101
32.51020408,-69.75167785
32.51020408,-69.3557047
32.51020408,-68.95973154
32.51020408,-68.56375839
32.51020408,-68.16778523
32.51020408,-67.77181208
32.51020408,-67.37583893
32.51020408,-66.97986577
32.51020408,-66.58389262
32.51020408,-66.18791946
32.51020408,-65.79194631
32.51020408,-65.39597315
32.51020408,-65
32.97959184,-124
32.97959184,-123.6040268
32.97959184,-123.2080537
32.97959184,-122.8120805
32.97959184,-122.4161074
32.97959184,-122.0201342
32.97959184,-121.6241611
32.97959184,-121.2281879
32.97959184,-120.8322148
32.97959184,-120.4362416
32.97959184,-120.0402685
32.97959184,-119.6442953
32.97959184,-119.2483221
32.97959184,-118.852349
32.97959184,-118.4563758
32.97959184,-118.0604027
32.97959184,-117.6644295
32.97959184,-117.2684564
32.97959184,-116.8724832
32.97959184,-116.4765101
32.97959184,-116.0805369
32.97959184,-115.6845638
32.97959184,-115.2885906
32.97959184,-114.8926174
32.97959184,-114.4966443
32.97959184,-114.1006711
32.97959184,-113.704698
32.97959184,-113.3087248
32.97959184,-112.9127517
32.97959184,-112.5167785
32.97959184,-112.1208054
32.97959184,-111.7248322
32.97959184,-111.3288591
32.97959184,-110.9328859
32.97959184,-110.5369128
32.97959184,-110.1409396
32.97959184,-109.7449664
32.97959184,-109.3489933
32.97959184,-108.9530201
32.97959184,-108.557047
32.97959184,-108.1610738
32.97959184,-107.7651007
32.97959184,-107.3691275
32.97959184,-106.9731544
32.97959184,-106.5771812
32.97959184,-106.1812081
32.97959184,-105.7852349
32.97959184,-105.3892617
32.97959184,-104.9932886
32.97959184,-104.5973154
32.97959184,-104.2013423
32.97959184,-103.8053691
32.97959184,-103.409396
32.97959184,-103.0134228
32.97959184,-102.6174497
32.97959184,-102.2214765
32.97959184,-101.8255034
32.97959184,-101.4295302
32.97959184,-101.033557
32.97959184,-100.6375839
32.97959184,-100.2416107
32.97959184,-99.84563758
32.97959184,-99.44966443
32.97959184,-99.05369128
32.97959184,-98.65771812
32.97959184,-98.26174497
32.97959184,-97.86577181
32.97959184,-97.46979866
32.97959184,-97.0738255
32.97959184,-96.67785235
32.97959184,-96.28187919
32.97959184,-95.88590604
32.97959184,-95.48993289
32.97959184,-95.09395973
32.97959184,-94.69798658
32.97959184,-94.30201342
32.97959184,-93.90604027
32.97959184,-93.51006711
32.97959184,-93.11409396
32.97959184,-92.71812081
32.97959184,-92.32214765
32.97959184,-91.9261745
32.97959184,-91.53020134
32.97959184,-91.13422819
32.97959184,-90.73825503
32.97959184,-90.34228188
32.97959184,-89.94630872
32.97959184,-89.55033557
32.97959184,-89.15436242
32.97959184,-88.75838926
32.97959184,-88.36241611
32.97959184,-87.96644295
32.97959184,-87.5704698
32.97959184,-87.17449664
32.97959184,-86.77852349
32.97959184,-86.38255034
32.97959184,-85.98657718
32.97959184,-85.59060403
32.97959184,-85.19463087
32.97959184,-84.79865772
32.97959184,-84.40268456
32.97959184,-84.00671141
32.97959184,-83.61073826
32.97959184,-83.2147651
32.97959184,-82.81879195
32.97959184,-82.42281879
32.97959184,-82.02684564
32.97959184,-81.63087248
32.97959184,-81.23489933
32.97959184,-80.83892617
32.97959184,-80.44295302
32.97959184,-80.04697987
32.97959184,-79.65100671
32.97959184,-79.25503356
32.97959184,-78.8590604
32.97959184,-78.46308725
32.97959184,-78.06711409
32.97959184,-77.67114094
32.97959184,-77.27516779
32.97959184,-76.87919463
32.97959184,-76.48322148
32.97959184,-76.08724832
32.97959184,-75.69127517
32.97959184,-75.29530201
32.97959184,-74.89932886
32.97959184,-74.5033557
32.97959184,-74.10738255
32.97959184,-73.7114094
32.97959184,-73.31543624
32.97959184,-72.91946309
32.97959184,-72.52348993
32.97959184,-72.12751678
32.97959184,-71.73154362
32.97959184,-71.33557047
32.97959184,-70.93959732
32.97959184,-70.54362416
32.97959184,-70.14765101
32.97959184,-69.75167785
32.97959184,-69.3557047
32.97959184,-68.95973154
32.97959184,-68.56375839
32.97959184,-68.16778523
32.97959184,-67.77181208
32.97959184,-67.37583893
32.97959184,-66.97986577
32.97959184,-66.58389262
32.97959184,-66.18791946
32.97959184,-65.79194631
32.97959184,-65.39597315
32.97959184,-65
33.44897959,-124
33.44897959,-123.6040268
33.44897959,-123.2080537
33.44897959,-122.8120805
33.44897959,-122.4161074
33.44897959,-122.0201342
33.44897959,-121.6241611
33.44897959,-121.2281879
33.44897959,-120.8322148
33.44897959,-120.4362416
33.44897959,-120.0402685
33.44897959,-119.6442953
33.44897959,-119.2483221
33.44897959,-118.852349
33.44897959,-118.4563758
33.44897959,-118.0604027
33.44897959,-117.6644295
33.44897959,-117.2684564
33.44897959,-116.8724832
33.44897959,-116.4765101
33.44897959,-116.0805369
33.44897959,-115.6845638
33.44897959,-115.2885906
33.44897959,-114.8926174
33.44897959,-114.4966443
33.44897959,-114.1006711
33.44897959,-113.704698
33.44897959,-113.3087248
33.44897959,-112.9127517
33.44897959,-112.5167785
33.44897959,-112.1208054
33.44897959,-111.7248322
33.44897959,-111.3288591
33.44897959,-110.9328859
33.44897959,-110.5369128
33.44897959,-110.1409396
33.44897959,-109.7449664
33.44897959,-109.3489933
33.44897959,-108.9530201
33.44897959,-108.557047
33.44897959,-108.1610738
33.44897959,-107.7651007
33.44897959,-107.3691275
33.44897959,-106.9731544
33.44897959,-106.5771812
33.44897959,-106.1812081
33.44897959,-105.7852349
33.44897959,-105.3892617
33.44897959,-104.9932886
33.44897959,-104.5973154
33.44897959,-104.2013423
33.44897959,-103.8053691
33.44897959,-103.409396
33.44897959,-103.0134228
33.44897959,-102.6174497
33.44897959,-102.2214765
33.44897959,-101.8255034
33.44897959,-101.4295302
33.44897959,-101.033557
33.44897959,-100.6375839
33.44897959,-100.2416107
33.44897959,-99.84563758
33.44897959,-99.44966443
33.44897959,-99.05369128
33.44897959,-98.65771812
33.44897959,-98.26174497
33.44897959,-97.86577181
33.44897959,-97.46979866
33.44897959,-97.0738255
33.44897959,-96.67785235
33.44897959,-96.28187919
33.44897959,-95.88590604
33.44897959,-95.48993289
33.44897959,-95.09395973
33.44897959,-94.69798658
33.44897959,-94.30201342
33.44897959,-93.90604027
33.44897959,-93.51006711
33.44897959,-93.11409396
33.44897959,-92.71812081
33.44897959,-92.32214765
33.44897959,-91.9261745
33.44897959,-91.53020134
33.44897959,-91.13422819
33.44897959,-90.73825503
33.44897959,-90.34228188
33.44897959,-89.94630872
33.44897959,-89.55033557
33.44897959,-89.15436242
33.44897959,-88.75838926
33.44897959,-88.36241611
33.44897959,-87.96644295
33.44897959,-87.5704698
33.44897959,-87.17449664
33.44897959,-86.77852349
33.44897959,-86.38255034
33.44897959,-85.98657718
33.44897959,-85.59060403
33.44897959,-85.19463087
33.44897959,-84.79865772
33.44897959,-84.40268456
33.44897959,-84.00671141
33.44897959,-83.61073826
33.44897959,-83.2147651
33.44897959,-82.81879195
33.44897959,-82.42281879
33.44897959,-82.02684564
33.44897959,-81.63087248
33.44897959,-81.23489933
33.44897959,-80.83892617
33.44897959,-80.44295302
33.44897959,-80.04697987
33.44897959,-79.65100671
33.44897959,-79.25503356
33.44897959,-78.8590604
33.44897959,-78.46308725
33.44897959,-78.06711409
33.44897959,-77.67114094
33.44897959,-77.27516779
33.44897959,-76.87919463
33.44897959,-76.48322148
33.44897959,-76.08724832
33.44897959,-75.69127517
33.44897959,-75.29530201
33.44897959,-74.89932886
33.44897959,-74.5033557
33.44897959,-74.10738255
33.44897959,-73.7114094
33.44897959,-73.31543624
33.44897959,-72.91946309
33.44897959,-72.52348993
33.44897959,-72.12751678
33.44897959,-71.73154362
33.44897959,-71.33557047
33.44897959,-70.93959732
33.44897959,-70.54362416
33.44897959,-70.14765101
33.44897959,-69.75167785
33.44897959,-69.3557047
33.44897959,-68.95973154
33.44897959,-68.56375839
33.44897959,-68.16778523
33.44897959,-67.77181208
33.44897959,-67.37583893
33.44897959,-66.97986577
33.44897959,-66.58389262
33.44897959,-66.18791946
33.44897959,-65.79194631
33.44897959,-65.39597315
33.44897959,-65
33.91836735,-124
33.91836735,-123.6040268
33.91836735,-123.2080537
33.91836735,-122.8120805
33.91836735,-122.4161074
33.91836735,-122.0201342
33.91836735,-121.6241611
33.91836735,-121.2281879
33.91836735,-120.8322148
33.91836735,-120.4362416
33.91836735,-120.0402685
33.91836735,-119.6442953
33.91836735,-119.2483221
33.91836735,-118.852349
33.91836735,-118.4563758
33.91836735,-118.0604027
33.91836735,-117.6644295
33.91836735,-117.2684564
33.91836735,-116.8724832
33.91836735,-116.4765101
33.91836735,-116.0805369
33.91836735,-115.6845638
33.91836735,-115.2885906
33.91836735,-114.8926174
33.91836735,-114.4966443
33.91836735,-114.1006711
33.91836735,-113.704698
33.91836735,-113.3087248
33.91836735,-112.9127517
33.91836735,-112.5167785
33.91836735,-112.1208054
33.91836735,-111.7248322
33.91836735,-111.3288591
33.91836735,-110.9328859
33.91836735,-110.5369128
33.91836735,-110.1409396
33.91836735,-109.7449664
33.91836735,-109.3489933
33.91836735,-108.9530201
33.91836735,-108.557047
33.91836735,-108.1610738
33.91836735,-107.7651007
33.91836735,-107.3691275
33.91836735,-106.9731544
33.91836735,-106.5771812
33.91836735,-106.1812081
33.91836735,-105.7852349
33.91836735,-105.3892617
33.91836735,-104.9932886
33.91836735,-104.5973154
33.91836735,-104.2013423
33.91836735,-103.8053691
33.91836735,-103.409396
33.91836735,-103.0134228
33.91836735,-102.6174497
33.91836735,-102.2214765
33.91836735,-101.8255034
33.91836735,-101.4295302
33.91836735,-101.033557
33.91836735,-100.6375839
33.91836735,-100.2416107
33.91836735,-99.84563758
33.91836735,-99.44966443
33.91836735,-99.05369128
33.91836735,-98.65771812
33.91836735,-98.26174497
33.91836735,-97.86577181
33.91836735,-97.46979866
33.91836735,-97.0738255
33.91836735,-96.67785235
33.91836735,-96.28187919
33.91836735,-95.88590604
33.91836735,-95.48993289
33.91836735,-95.09395973
33.91836735,-94.69798658
33.91836735,-94.30201342
33.91836735,-93.90604027
33.91836735,-93.51006711
33.91836735,-93.11409396
33.91836735,-92.71812081
33.91836735,-92.32214765
33.91836735,-91.9261745
33.91836735,-91.53020134
33.91836735,-91.13422819
33.91836735,-90.73825503
33.91836735,-90.34228188
33.91836735,-89.94630872
33.91836735,-89.55033557
33.91836735,-89.15436242
33.91836735,-88.75838926
33.91836735,-88.36241611
33.91836735,-87.96644295
33.91836735,-87.5704698
33.91836735,-87.17449664
33.91836735,-86.77852349
