0.0,722433,05,08,1985,86.9,75.2,9999.9,9999.9,11.5,3.6,8.0,999.9,96.1,77.0,H,999.9,0,1,0,0,0,0,103
0.0,722433,05,06,1985,84.1,74.0,9999.9,9999.9,10.2,8.7,14.0,15.9,90.0,77.0,C,999.9,0,0,0,0,0,0,104
0.0,722433,05,07,1985,79.7,73.1,9999.9,9999.9,6.4,3.1,5.1,999.9,88.0,70.0,B,999.9,1,0,0,0,0,0,105
0.0,722433,06,07,1985,84.2,74.7,9999.9,9999.9,10.9,2.0,5.1,999.9,93.9,72.0,C,999.9,1,0,0,0,0,0,106
0.0,722433,06,08,1985,87.2,76.0,9999.9,9999.9,12.7,4.6,8.9,999.9,96.1,75.9,C,999.9,0,0,0,0,0,0,107
0.0,722433,06,06,1985,84.2,73.7,9999.9,9999.9,6.6,4.0,12.0,999.9,88.0,78.1,C,999.9,1,0,0,0,0,0,108
0.0,722433,07,06,1985,86.3,73.1,9999.9,9999.9,8.9,3.7,8.9,999.9,97.0,75.0,B,999.9,1,0,0,0,0,0,109
0.0,722433,07,07,1985,89.0,74.8,9999.9,9999.9,13.9,6.6,8.0,999.9,91.0,86.0,A,999.9,0,0,0,0,0,0,110
0.0,722433,07,08,1985,88.9,76.3,9999.9,9999.9,12.6,3.4,6.0,999.9,97.0,75.0,B,999.9,1,0,0,0,0,0,111
0.0,722433,08,08,1985,88.2,76.5,9999.9,9999.9,13.8,4.3,8.0,999.9,95.0,78.1,C,999.9,0,0,0,0,0,0,112
0.0,722433,08,07,1985,82.8,75.0,9999.9,9999.9,12.9,3.4,9.9,999.9,93.9,73.0,B,999.9,0,0,0,0,0,0,113
0.0,722433,08,06,1985,87.6,76.8,9999.9,9999.9,7.5,5.1,8.0,999.9,97.0,75.9,B,999.9,1,0,0,0,0,0,114
0.0,722433,09,06,1985,95.0,69.1,9999.9,9999.9,11.9,5.2,8.0,999.9,96.1,93.9,A,999.9,0,0,0,0,0,0,115
0.0,722433,09,08,1985,85.7,77.5,9999.9,9999.9,11.1,4.8,8.9,999.9,96.1,75.9,C,999.9,0,0,0,0,0,0,116
0.0,722433,09,07,1985,86.3,76.2,9999.9,9999.9,11.9,3.5,8.0,999.9,95.0,73.0,C,999.9,0,0,0,0,0,0,117
0.0,722433,10,06,1985,85.3,75.3,9999.9,9999.9,7.8,4.9,8.0,999.9,93.0,75.0,C,999.9,1,0,0,0,0,0,118
0.0,722433,10,08,1985,87.7,76.0,9999.9,9999.9,10.2,3.9,7.0,999.9,98.1,77.0,C,999.9,0,0,0,0,0,0,119
0.0,722433,10,07,1985,86.2,74.7,9999.9,9999.9,12.3,4.8,8.0,999.9,95.0,75.0,C,999.9,0,0,0,0,0,0,120
0.0,722433,11,07,1985,84.1,72.1,9999.9,9999.9,11.3,2.7,6.0,999.9,91.9,75.0,C,999.9,0,0,0,0,0,0,121
0.0,722433,11,08,1985,93.7,74.8,9999.9,9999.9,11.9,3.2,7.0,999.9,97.0,87.1,A,999.9,0,0,0,0,0,0,122
0.0,722433,11,06,1985,86.1,75.0,9999.9,9999.9,12.0,5.2,8.9,999.9,96.1,75.9,B,999.9,0,0,0,0,0,0,123
0.0,722433,12,07,1985,86.2,74.4,9999.9,9999.9,8.9,3.0,9.9,999.9,95.0,73.9,C,999.9,0,0,0,0,0,0,124
0.0,722433,12,06,1985,81.4,72.6,9999.9,9999.9,11.2,6.2,20.0,29.9,90.0,70.0,H,999.9,0,1,0,1,1,0,125
0.0,722433,12,08,1985,88.6,75.7,9999.9,9999.9,11.9,4.1,15.0,999.9,97.0,78.1,H,999.9,0,1,0,0,0,0,126
0.0,722433,13,08,1985,84.8,75.0,9999.9,9999.9,10.8,5.6,12.0,999.9,95.0,75.0,C,999.9,0,0,0,0,0,0,127
0.0,722433,13,06,1985,79.5,64.5,9999.9,9999.9,14.2,5.0,9.9,999.9,86.0,68.0,B,999.9,0,0,0,0,0,0,128
0.0,722433,13,07,1985,85.5,77.0,9999.9,9999.9,6.8,2.3,8.0,999.9,93.9,70.0,C,999.9,1,0,0,0,1,0,129
0.0,722433,14,07,1985,85.6,72.7,9999.9,9999.9,11.7,6.5,12.0,999.9,93.0,82.0,B,999.9,0,0,0,0,1,0,130
0.0,722433,14,06,1985,82.5,66.6,9999.9,9999.9,10.7,2.3,6.0,999.9,93.0,69.1,B,999.9,0,0,0,0,0,0,131
0.0,722433,14,08,1985,83.1,75.8,9999.9,9999.9,6.9,3.0,15.0,25.1,89.1,75.9,C,999.9,1,0,0,0,1,0,132
0.0,722433,15,07,1985,85.2,75.1,9999.9,9999.9,10.8,4.3,9.9,999.9,93.9,75.0,C,999.9,0,0,0,0,1,0,133
0.0,722433,15,06,1985,84.2,75.0,9999.9,9999.9,7.6,0.0,999.9,999.9,91.0,73.0,C,999.9,1,0,0,0,0,0,134
0.0,722433,16,07,1985,85.3,74.1,9999.9,9999.9,10.6,4.6,8.0,999.9,96.1,73.9,C,999.9,0,0,0,0,1,0,135
0.0,722433,16,08,1985,83.4,75.5,9999.9,9999.9,11.7,4.9,9.9,999.9,90.0,77.0,B,999.9,0,0,0,0,0,0,136
