id,name,lat,lon
368,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO SEBASTIAO DO PARAÍSO/MG,-20.909892,-47.114259
331,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PATROCÍNIO/MG,-18.996684,-46.985935
392,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SAO PAULO/SP,-23.496294,-46.620088
352,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BURITIS/MG,-15.524262,-46.435536
338,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CALDAS/MG,-21.918066,-46.382996
356,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CHAPADA GAÚCHA/MG,-15.300159,-45.617431
344,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DORES DO INDAIÁ/MG,-19.481935,-45.593932
336,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TRÊS MARIAS/MG,-18.200855,-45.459836
332,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FORMIGA/MG,-20.454930,-45.453825
355,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO ROMÃO/MG,-16.362747,-45.123801
367,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE POMPEU/MG,-19.239555,-45.008187
337,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PASSA QUATRO/MG,-22.395799,-44.961909
353,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIRAPORA/MG,-17.258064,-44.835600
346,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CURVELO/MG,-18.747711,-44.453785
378,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RESENDE/RJ,-22.450924,-44.444786
343,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FLORESTAL/MG,-19.885398,-44.416883
366,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JANUARIA/MG,-15.448089,-44.366313
369,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SETE LAGOAS/MG,-19.455288,-44.173380
347,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MOCAMBINHO/MG,-15.085958,-44.016036
329,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BELO HOR. (PAMPULHA)/MG,-19.883945,-43.969397
370,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BELO HORIZONTE - CERCADINHO/MG,-19.980034,-43.958651
380,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VALENÇA/RJ,-22.358094,-43.695656
371,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ECOLOGIA AGRÍCOLA/RJ,-22.757868,-43.684843
372,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARAMBAIA/RJ,-23.050334,-43.595685
384,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VILA MILITAR/RJ,-22.861322,-43.411410
389,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JACAREPAGUA/RJ,-22.939883,-43.402897
379,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PICO DO COUTO/RJ,-22.464889,-43.291505
365,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CORONEL PACHECO/MG,-21.546728,-43.261029
386,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TRÊS RIOS /RJ,-22.098391,-43.208574
388,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FORTE DE COPACABANA/RJ,-22.988286,-43.190436
341,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GUANHÃES/MG,-18.786842,-42.942921
351,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ESPINOSA/MG,-14.912284,-42.808473
385,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVA FRIBURGO/RJ,-22.334839,-42.676932
391,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SAQUAREMA/RJ,-22.871321,-42.609219
390,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SILVA JARDIM/RJ,-22.645911,-42.415775
349,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAPELINHA/MG,-17.705504,-42.389256
360,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SALINAS/MG,-16.160327,-42.310266
362,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CARATINGA/MG,-19.735757,-42.137146
375,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARRAIAL DO CABO/RJ,-22.975468,-42.021450
340,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GOVERNADOR VALADARES/MG,-18.830354,-41.977007
374,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMBUCÍ/RJ,-21.587729,-41.958327
335,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TEÓFILO OTONI/MG,-17.892840,-41.515423
358,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAOBIM/MG,-16.575667,-41.485588
357,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ÁGUAS VERMELHAS/MG,-15.751536,-41.457787
342,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE AIMORES/MG,-19.532768,-41.090801
376,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMPOS/RJ,-22.041647,-41.051871
348,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MANTENA/MG,-18.780620,-40.986505
330,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SERRA DOS AIMORES/MG,-17.798799,-40.249933
451,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANT. DO LIVRAMENTO/RS,-30.842449,-55.613089
436,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FOZ DO IGUAÇU/PR,-25.601834,-54.483065
427,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE Mal. CANDIDO RONDON/PR,-24.533303,-54.019248
452,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE STO. AUGUSTO/RS,-27.854345,-53.791179
440,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PLANALTO/PR,-25.721863,-53.747920
431,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ICARAÍMA/PR,-23.390380,-53.635933
457,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAÇAPAVA DO SUL/RS,-30.545317,-53.467050
435,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DOIS VIZINHOS/PR,-25.699063,-53.095273
441,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CIDADE GAÚCHA/PR,-23.359156,-52.931912
456,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CANGUÇU/RS,-31.403299,-52.700699
447,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CLEVELANDIA/PR,-26.417200,-52.348741
449,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO GRANDE/RS,-32.078780,-52.167738
439,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PARANAPOEMA/PR,-22.658273,-52.134526
433,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARINGA/PR,-23.405357,-51.932828
395,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PRESIDENTE PRUDENTE/SP,-22.119867,-51.408637
446,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE Gen. CARNEIRO/PR,-26.398473,-51.353670
430,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE INÁCIO MARTINS/PR,-25.567879,-51.077946
403,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RANCHARIA/SP,-22.372832,-50.974710
410,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VALPARAISO/SP,-21.319138,-50.930158
425,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IVAÍ/PR,-25.010757,-50.853853
434,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVA FÁTIMA/PR,-23.415284,-50.577744
445,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO MATEUS DO SUL/PR,-25.835604,-50.368994
443,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VENTANIA/PR,-24.280394,-50.210150
426,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CASTRO/PR,-24.786954,-49.999266
408,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VOTUPORANGA/SP,-20.403221,-49.966031
428,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JOAQUIM TÁVORA/PR,-23.505266,-49.946387
411,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JOSÉ BONIFÁCIO/SP,-21.085675,-49.920388
406,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE LINS/SP,-21.666045,-49.734854
453,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TORRES/RS,-29.350359,-49.733263
424,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CURITIBA/PR,-25.448688,-49.230602
393,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BAURU/SP,-22.358052,-49.028877
400,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAPEVA/SP,-23.981918,-48.885818
412,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARIRANHA/SP,-21.132937,-48.840426
444,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MORRETES/PR,-25.508935,-48.808681
413,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IBITINGA/SP,-21.855567,-48.799717
421,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARRETOS/SP,-20.559175,-48.544997
419,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARRA DO TURVO/SP,-24.962819,-48.416379
437,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ILHA DO MEL/PR,-25.494522,-48.326041
420,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PRADÓPOLIS/SP,-21.338432,-48.114007
397,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO CARLOS/SP,-21.980353,-47.883927
422,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITUVERAVA/SP,-20.359760,-47.775220
405,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIRACICABA/SP,-22.703132,-47.623317
398,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IGUAPE/SP,-24.671654,-47.545896
396,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FRANCA/SP,-20.584475,-47.382549
414,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CASA BRANCA/SP,-21.780560,-47.075280
415,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAPIRA/SP,-22.415062,-46.805292
394,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMPOS DO JORDÃO/SP,-22.750231,-45.603836
407,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TAUBATÉ/SP,-23.041668,-45.520841
416,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE S LUIS DO PARAITINGA/SP,-23.228362,-45.417055
432,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GOIOÊRE/PR,0.000000,0.000000
229,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARECHAL THAUMATURGO/AC,-8.950008,-72.786778
225,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PRQ. EST. CHANDLESS/AC,-9.358353,-69.926257
234,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BOCA DO ACRE/AM,-8.776804,-67.332557
280,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PORTO VELHO/RO,-8.793662,-63.845931
283,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARIQUEMES/RO,-9.949001,-62.961873
247,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARCELOS/AM,-0.987292,-62.924251
237,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE APUI/AM,-7.205475,-59.888561
75,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VILA BELA DA S.TRIND/MT,-15.062696,-59.872921
72,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE COTRIGUAÇÚ/MT,-9.906296,-58.572235
459,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALEGRETE/RS,-29.709083,-55.525486
474,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE S. LUIZ GONZAGA/RS,-28.417113,-54.962403
466,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTIAGO/RS,-29.191599,-54.885653
486,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO VICENTE DO SUL/RS,-29.702111,-54.694319
465,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO GABRIEL/RS,-30.341438,-54.310909
460,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BAGÉ/RS,-31.347801,-54.013292
485,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TUPANCIRETA/RS,-29.089381,-53.826650
496,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DIONÍSIO CERQUEIRA/SC,-26.286562,-53.633114
498,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO MIGUEL DO OESTE/SC,-26.776699,-53.504541
476,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FREDERICO WESTPHALEN/RS,-27.395686,-53.429421
488,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CHUÍ/RS,-33.742297,-53.372218
477,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PALMEIRA DA MISSÕES/RS,-27.920379,-53.318049
483,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IBIRUBA/RS,-28.653458,-53.111881
492,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVO HORIZONTE/SC,-26.406499,-52.850366
471,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PASSO FUNDO/RS,-28.226805,-52.403582
499,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE XANXERÊ/SC,-26.938666,-52.398090
458,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO PARDO/RS,-29.872113,-52.381980
487,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SERAFINA CORREA/RS,-28.704806,-51.870751
470,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMAQUÃ/RS,-30.807953,-51.834240
482,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TEUTONIA/RS,-29.450334,-51.824283
494,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JOAÇABA/SC,-27.169268,-51.558963
473,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE LAGOA VERMELHA/RS,-28.222381,-51.512845
484,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMPO BOM/RS,-29.674293,-51.064042
500,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAÇADOR/SC,-26.819156,-50.985520
478,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MOSTARDAS/RS,-31.248279,-50.906279
479,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CANELA/RS,-29.368788,-50.827231
501,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CURITIBANOS/SC,-27.288624,-50.604283
505,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MAJOR VIEIRA/SC,-26.393664,-50.363211
506,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE LAGES/SC,-27.802228,-50.335457
467,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TRAMANDAI/RS,-30.010268,-50.135887
462,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE S. J. DOS AUSENTES/RS,-28.748615,-50.057869
491,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO JOAQUIM/SC,-28.275640,-49.934617
503,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO NEGRINHO/SC,-26.248411,-49.580624
508,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARARANGUA/SC,-28.931353,-49.497920
495,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BOM JARDIM DA SERRA/SC,-28.126992,-49.479610
493,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE INDAIAL/SC,-26.913704,-49.267978
510,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RANCHO QUEIMADO/SC,-27.678507,-49.042027
507,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA MARTA/SC,-28.604414,-48.813313
511,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MORRETOS/PR,-25.508935,-48.808681
497,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAPOÁ/SC,-26.081303,-48.641774
489,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FLORIANÓPOLIS/SC,-27.602530,-48.620096
37,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PORTO MURTINHO/MS,-21.705850,-57.886546
244,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE URUCARA/AM,-2.534749,-57.758099
67,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JUARA/MT,-11.280158,-57.526641
56,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TANGARÁ DA SERRA/MT,-14.650117,-57.431556
454,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE URUGUAIANA/RS,-29.839870,-57.081899
387,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO CLARO/RJ,-13.453981,-56.677323
464,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE QUARAI/RS,-30.368578,-56.437115
51,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JARDIM/MS,-21.478529,-56.137717
463,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO BORJA/RS,-28.650092,-56.016291
77,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CARLINDA/MT,-9.970586,-55.827543
276,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MINA DO PALITO/PA,-6.320067,-55.787783
28,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PONTA PORÃ/MS,-22.552448,-55.716317
48,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SIDROLANDIA/MS,-20.981637,-54.971870
481,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DOM PEDRITO/RS,-30.992475,-54.815270
27,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CPº. GRANDE/MS,-20.447195,-54.722615
43,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO BRILHANTE/MS,-21.774940,-54.528108
455,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA ROSA/RS,-27.890463,-54.480014
82,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE STO ANTONIO DO LESTE/MT,-14.927883,-53.883643
450,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA MARIA/RS,-29.724960,-53.720469
475,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CRUZ ALTA/RS,-28.603440,-53.673597
468,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JAGUARÃO/RS,-32.534825,-53.375860
53,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE COSTA RICA/MS,-18.492665,-53.171261
256,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MEDICILANDIA/PA,-3.510943,-52.963450
438,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DIAMANTE DO NORTE/PR,-22.639366,-52.890156
469,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SOLEDADE/RS,-28.859211,-52.542387
461,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ERECHIM/RS,-27.657710,-52.305805
69,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE QUERÊNCIA/MT,-12.627315,-52.220891
62,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ÁGUA BOA/MT,-14.016496,-52.211690
429,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVA TEBAS/PR,-24.437346,-51.963020
29,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TRES LAGOAS/MS,-20.790000,-51.712200
472,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BENTO GONÇALVES/RS,-29.164581,-51.534202
448,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PORTO ALEGRE/RS,-30.053536,-51.174766
270,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TUCUMA/PA,-6.743208,-51.141899
480,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VACARIA/RS,-28.513602,-50.882738
7,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO SIMÃO/GO,-18.969142,-50.633449
409,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JALES/SP,-20.165025,-50.595134
442,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JAPIRA/PR,-23.773341,-50.180570
502,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO DO CAMPO/SC,-26.937526,-50.145445
277,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE XINGUARA/PA,-7.110518,-49.926072
402,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE OURINHOS/SP,-22.949000,-49.894546
504,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITUPORANGA/SC,-27.418410,-49.646874
302,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARAGUACU/TO,-12.592213,-49.528738
490,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE URUSSANGA/SC,-28.532557,-49.315205
24,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITUMBIARA/GO,-18.409761,-49.192061
274,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARABA/PA,-5.366447,-49.051166
404,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE AVARÉ/SP,-23.101749,-48.940997
509,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAJAI/SC,-26.950924,-48.762031
417,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARRA BONITA/SP,-22.471205,-48.557573
264,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SOURE/PA,-0.727827,-48.515795
254,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BELÉM/PA,-1.411228,-48.439512
22,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIRES DO RIO/GO,-17.304153,-48.284131
300,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA ROSA DO TOCANTINS/TO,-11.429018,-48.184889
401,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE S. MIG. ARCANJO/SP,-23.852022,-48.164817
328,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CONC. DAS ALAGOAS/MG,-19.985860,-48.151574
2,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE AGUAS EMENDADAS/GO,-15.596491,-47.625801
399,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SOROCABA/SP,-23.426035,-47.585552
160,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAROLINA/MA,-7.337269,-47.459839
171,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IMPERATRIZ/MA,-5.555723,-47.459794
259,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PARAGOMINAS/PA,-2.990361,-47.407833
301,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALMAS/TO,-11.284098,-47.212125
350,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE UNAI/MG,-16.554101,-46.881935
423,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARUERI/SP,-23.523890,-46.869450
291,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DIANOPOLIS/TO,-11.594448,-46.847209
13,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE POSSE/GO,-14.089210,-46.366497
361,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JOÃO PINHEIRO/MG,-17.784770,-46.119394
317,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MONTE VERDE/MG,-22.861604,-46.043365
169,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALTO PARNAÍBA/MA,-9.108199,-45.932016
339,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARIA DA FÉ/MG,-22.314567,-45.373049
166,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BACABAL/MA,-4.243056,-44.794993
382,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PARATÍ/RJ,-23.223540,-44.726863
110,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CORRENTINA/BA,-13.332386,-44.617376
334,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MONTALVANIA/MG,-14.408228,-44.404123
363,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IBIRITÈ (ROLA MOÇA)/MG,-20.031457,-44.011249
312,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARBACENA/MG,-21.228373,-43.767703
345,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DIAMANTINA/MG,-18.231052,-43.648269
172,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAXIAS/MA,-4.821352,-43.343659
202,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CARACOL/PI,-9.285880,-43.324438
373,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE XEREM/RJ,-22.589806,-43.282233
129,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IBOTIRAMA/BA,-12.193060,-43.213420
381,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TERESÓPOLIS/RJ,-22.448922,-42.987146
142,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MACAUBAS/BA,-13.038900,-42.617200
359,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO PARDO DE MINAS/MG,-15.723139,-42.435750
325,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MURIAÉ/MG,-21.104867,-42.375904
199,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO JOÃO DO PIAUÍ/PI,-8.364977,-42.250369
364,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MANHUAÇU/MG,-20.263378,-42.182817
377,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MACAÉ/RJ,-22.376318,-41.812053
120,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIATÃ/BA,-13.155681,-41.774125
208,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CASTELO DO PIAUÍ/PI,-5.349228,-41.512274
383,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO TOMÉ/RJ,-22.041647,-41.051871
306,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALFREDO CHAVES/ES,-20.636526,-40.741818
183,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PETROLINA/PE,-9.388323,-40.523262
106,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MACAJUBA/BA,-12.131694,-40.354222
136,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAPETINGA/BA,-15.244620,-40.229550
305,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE LINHARES/ES,-19.356923,-40.068680
126,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE QUEIMADAS/BA,-10.984645,-39.617009
156,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAPIPOCA/CE,-3.484298,-39.588715
148,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IGUATÚ/CE,-6.396375,-39.268954
104,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ILHEUS/BA,-14.658803,-39.181438
107,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FEIRA DE SANTANA/BA,-12.196200,-38.967384
146,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GUARAMIRANGA/CE,-4.261351,-38.931068
151,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MORADA NOVA/CE,-5.136689,-38.356590
221,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITABAIANINHA/SE,-11.272500,-37.795000
